Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
80790885,7003211588,2017,1513486800000,41,0,KINGSTON RD,GUILDWOOD PKWY, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.749583,-79.20592,Intersection,At Intersection,Traffic Signal,Other,Dark,Other,Fatal,SMV Other,Driver,50 to 54,Fatal,58,East, ,Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , , , , , , , ,Yes,Yes, , , ,140,Guildwood (140),119
80488136,5001405584,2015,1439697600000,42,0,BELLAMY RD N,LAWRENCE AVE E, ,Major Arterial,Scarborough,2124,24,21,43,0,0,43.757712,-79.235263,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,25 to 29,Fatal,38, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes,Yes, ,137,Woburn (137),120
7877499,1381541,2013,1382241600000,45,0,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,20,0,0,41,0,0,43.731745,-79.267787,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,48,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , ,Yes, ,125,Ionview (125),121
80948656,8001355778,2018,1532491200000,45,0,DORIS AVE,HOLMES AVE,42 m South,Minor Arterial,North York,18,0,0,32,0,0,43.777663,-79.413097,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Fatal,SMV Other,Driver,20 to 24,Fatal,36,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,51,Willowdale East (51),122
80948662,8001460468,2018,1533787200000,50,0,HIGHWAY 2A  W,HIGHLAND CREEK OVERPASS,600 m East,Expressway,Scarborough,25,0,0,43,0,0,43.786017,-79.16299,Mid-Block,Non Intersection,No Control, ,Dark, ,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,40,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,133,Centennial Scarborough (133),123
5375124,1045221,2008,1214539200000,53,0,FLEET ST,STADIUM RD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.636045,-79.40189,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,20 to 24,Fatal,28,West,"Automobile, Station Wagon",Going Ahead,Wrong Way on One Way Road,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, ,Yes, ,82,Niagara (82),124
80000088,5000466893,2015,1426824000000,58,0,262 TORRENS AVE, , ,Local,Toronto and East York,14,0,0,54,0,0,43.692526,-79.343501,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,11,North, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,58,Old East York (58),125
80948669,8001362922,2018,1532577600000,58,0,EGLINTON AVE W,MARLEE AVE, ,Major Arterial,Toronto and East York,812,12,8,13,0,0,43.69797,-79.439349,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,37,South, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,107,Oakwood Village (107),126
80000127,5000756531,2015,1430971200000,100,1,ROSEDALE VALLEY RD,BAYVIEW AVE, ,Minor Arterial,Toronto and East York,1113,13,11,51,0,0,43.671626,-79.36584,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,25 to 29,Fatal,20,West,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , , ,Yes, , , ,Yes,Yes,Yes, , , ,71,Cabbagetown-South St.James Town (71),127
6705545,1266990,2011,1322715600000,102,1,JANE ST,ELLIS AVE, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.702145,-79.50359,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,32,Unknown,Other, , , ,Other / Undefined,Other,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,30,Brookhaven-Amesbury (30),128
7464370,1315100,2012,1347595200000,102,1,F G GARDINER XY  E,SOUTH KINGSWAY, ,Expressway,Toronto and East York,4,0,0,11,0,0,43.634787,-79.470248,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,30 to 34,Fatal,31,East,Motorcycle,Going Ahead,Lost control,Had Been Drinking, , , , , , , , ,Yes,Yes, , , , , , , , , ,85,South Parkdale (85),129
80496365,5000286208,2015,1424235600000,104,1,SHERBOURNE ST,DUNDAS ST E,50 m South of,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.65774,-79.370799,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,7,Unknown, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Other, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,73,Moss Park (73),130
6162947,1177627,2010,1279425600000,110,1,GREENCEDAR CRCT,DAPHNE RD, ,Collector,Scarborough,24,0,0,43,0,0,43.756845,-79.22939,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,15 to 19,Fatal,26, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , , , ,137,Woburn (137),131
80609331,7000178103,2017,1485666000000,110,1,F G GARDINER XY  E,SPADINA AVE,350 m West,Expressway,Toronto and East York,10,0,0,14,0,0,43.637957,-79.395633,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,4,West, , , , ,Pedestrian hit at mid-block,Walking on Roadway Against Traffic,Other, , , ,Yes, ,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),132
80972618,8001856890,2018,1538971200000,117,1,SHEPPARD AVE E,BONNINGTON PL, ,Major Arterial,North York,18,0,0,32,0,0,43.762419,-79.406253,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,53,East, , , , ,Pedestrian hit at mid-block,Playing or Working on Highway,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,51,Willowdale East (51),133
6148451,1171250,2010,1275537600000,120,1,DUFFERIN ST,ST CLAIR AVE W, ,Major Arterial,Toronto and East York,9,0,0,13,0,0,43.677945,-79.44309,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,20,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,92,Corso Italia-Davenport (92),134
5795267,1142168,2009,1260853200000,122,1,WILSON AVE,DUFFERIN ST, ,Major Arterial,North York,6,0,0,32,0,0,43.732245,-79.45799,Mid-Block,At Intersection,No Control,Clear,Dark,Wet,Fatal,SMV Unattended Vehicle,Driver,25 to 29,Fatal,45,West,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking, , , , , , , , ,Yes, , , , , , , , , , ,33,Clanton Park (33),135
80948655,8001179636,2018,1530244800000,123,1,STEELES AVE W,KIPLING AVE, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.759535,-79.589862,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,35,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,2,Mount Olive-Silverstone-Jamestown (2),136
5204827,1088989,2009,1234501200000,125,1,423 BRIMORTON DR, , ,Collector,Scarborough,24,0,0,43,0,0,43.768945,-79.23769,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,4, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,137,Woburn (137),137
80000040,142723818,2014,1408334400000,125,1,QUEEN ST E,TRACY ST, ,Major Arterial,Toronto and East York,13,0,0,51,0,0,43.656085,-79.362254,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,21,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,73,Moss Park (73),138
80792372,8000000539,2018,1514782800000,125,1,BAYVIEW AVE,POTTERY RD,403 m N of,Major Arterial,Toronto and East York,1115,15,11,53,0,0,43.692008,-79.361987,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,35 to 39,Fatal,1,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,56,Leaside-Bennington (56),139
80000022,141513588,2014,1392181200000,127,1,DANFORTH RD,HIBBERTS DR, ,Minor Arterial,Scarborough,20,0,0,41,0,0,43.708708,-79.267062,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,3,Unknown, , , , ,Other / Undefined,Other,Had Been Drinking, , , ,Yes, ,Yes, , , , , , , , , , ,120,Clairlea-Birchmount (120),140
7863370,1375428,2013,1379304000000,130,1,STEELES AVE W,BATHURST ST, ,Major Arterial,North York,18,0,0,32,0,0,43.792533,-79.445163,Mid-Block, ,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,40,North, , , , ,Pedestrian hit at mid-block,Running onto Roadway,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,36,Newtonbrook West (36),141
7817617,1355791,2013,1368331200000,139,1,QUEEN ST E,EASTERN AVE, ,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.667243,-79.312587,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,14,Unknown, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Other,Unknown, , , ,Yes, , , , ,Yes, , , , , , , ,63,The Beaches (63),142
80741716,7000649054,2017,1492056000000,144,1,CUMMER AVE,SNOWCREST AVE,150 m East,Collector,North York,17,0,0,33,0,0,43.795336,-79.380786,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,17,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,49,Bayview Woods-Steeles (49),143
80217473,4002817424,2014,1409544000000,147,1,EGLINTON AVE E,MARKHAM RD,76 m West of,Major Arterial,Scarborough,2024,24,20,43,0,0,43.742972,-79.219852,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Passenger,30 to 34,Fatal,26, , , , , , , , , , , , , , , , ,Yes, ,Yes, , , , , ,139,Scarborough Village (139),144
7860081,1374005,2013,1378526400000,205,2,ROSEDALE VALLEY RD,BAYVIEW AVE, ,Major Arterial,Toronto and East York,1113,13,11,51,0,0,43.670146,-79.360187,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,35 to 39,Fatal,39,East,Motorcycle,Going Ahead,Speed too Fast For Condition,Unknown, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,71,Cabbagetown-South St.James Town (71),145
6258403,1207370,2010,1292302800000,216,2,KINGSTON RD,ST QUENTIN AVE, ,Major Arterial,Scarborough,20,0,0,43,0,0,43.719145,-79.23929,Mid-Block, ,No Control,Snow,Dark,Packed Snow,Fatal,SMV Other,Driver,20 to 24,Fatal,39,West,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , , , ,Yes, , , , , ,123,Cliffcrest (123),146
80609336,7000203536,2017,1486011600000,219,2,BRIMLEY RD,ELGAR AVE, ,Major Arterial,Scarborough,21,0,0,4143,43,41,43.741065,-79.250186,Intersection,At Intersection,Stop Sign,Clear,Dark,Wet,Fatal,Turning Movement,Driver,25 to 29,Fatal,5,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,138,Eglinton East (138),147
80565103,6001573551,2016,1473048000000,220,2,MOUNT PLEASANT RD,ROXBOROUGH DR, ,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.680724,-79.382404,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,25 to 29,Fatal,55, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),148
80875495,8000471582,2018,1521086400000,226,2,COLLEGE ST,HURON ST, ,Major Arterial,Toronto and East York,11,0,0,52,0,0,43.658187,-79.398158,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,15,West, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,78,Kensington-Chinatown (78),149
80565930,6001927266,2016,1477800000000,227,2,PHARMACY AVE,EGLINTON AVE E, ,Major Arterial,Scarborough,2120,20,21,41,0,0,43.725642,-79.297504,Intersection,Intersection Related,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,30 to 34,Fatal,67,North,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,120,Clairlea-Birchmount (120),150
5224187,1097712,2009,1238817600000,228,2,LIPPINCOTT ST,BLOOR ST W, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.665345,-79.40999,Intersection, ,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,10,West,Other, , , ,Pedestrian hit at mid-block,Other,Had Been Drinking, , , ,Yes, ,Yes, , , , , , , , ,Yes, ,79,University (79),151
7559313,1287084,2012,1333425600000,230,2,MOUNT PLEASANT RD,STIBBARD AVE, ,Major Arterial,North York,15,0,0,53,0,0,43.716945,-79.39359,Intersection, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,7, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,99,Mount Pleasant East (99),152
80485309,6000181395,2016,1454216400000,230,2,DERRYDOWN RD,ROMFIELD DR, ,Local,Etobicoke York,7,0,0,31,0,0,43.760321,-79.493961,Intersection, ,Stop Sign,Clear,"Dark, artificial",Wet,Fatal,SMV Other,Passenger,45 to 49,Fatal,8, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,27,York University Heights (27),153
7382685,1279209,2012,1328504400000,233,2,F G GARDINER XY  E,DUFFERIN ST, ,Expressway,Toronto and East York,4,0,0,14,0,0,43.632643,-79.429286,Mid-Block, ,No Control,Clear,"Dark, artificial",Other,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,5,Unknown,Other, , , ,Pedestrian hit at mid-block,Person Getting on/off Vehicle,Had Been Drinking, , , ,Yes, ,Yes, ,Yes, , , , , , , , ,85,South Parkdale (85),154
8000012,142049204,2014,1399694400000,233,2,DUNDAS ST W,AUGUSTA AVE, ,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.652262,-79.401134,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,9,Unknown, , , , ,Other / Undefined,Other,Had Been Drinking, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,78,Kensington-Chinatown (78),155
80950562,8001708692,2018,1536984000000,240,2,PARKSIDE DR,INDIAN VALLEY CRES,34 meters south,Major Arterial,Toronto and East York,4,0,0,11,0,0,43.650427,-79.45827,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Approaching,Motorcycle Driver,45 to 49,Fatal,46,North,Motorcycle,Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes,Yes, , , ,Yes, , , , , ,87,High Park-Swansea (87),156
5347974,1033112,2008,1208059200000,244,2,OSSINGTON AVE,COLLEGE ST, ,Major Arterial,Toronto and East York,911,11,9,14,0,0,43.654345,-79.422687,Intersection, ,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,14,East,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,"Ability Impaired, Alcohol", , , ,Yes, ,Yes, , , , ,Yes, , , , , ,81,Trinity-Bellwoods (81),157
5354947,1036238,2008,1209787200000,245,2,HUNTINGDALE BLVD,HEATHERSIDE DR, ,Collector,Scarborough,22,0,0,42,0,0,43.796545,-79.32309,Mid-Block, ,No Control,"Fog, Mist, Smoke, Dust",Dark,Wet,Fatal,SMV Other,Driver,20 to 24,Fatal,17,East,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , , , , , ,Yes, ,117,L'Amoreaux (117),158
80546946,6001433140,2016,1471147200000,250,2,STEELES AVE E,REESOR RD, ,Minor Arterial,Scarborough,25,0,0,42,0,0,43.84878,-79.197955,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,20 to 24,Fatal,52,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,131,Rouge (131),159
80681740,7000487878,2017,1489896000000,255,2,106 YORK MILLS RD, , ,Major Arterial,North York,15,0,0,32,0,0,43.745097,-79.397746,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Fatal,SMV Other,Driver,45 to 49,Fatal,13,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,41,Bridle Path-Sunnybrook-York Mills (41),160
80566412,6001932941,2016,1477886400000,257,2,F G GARDINER XY  E,JAMESON AVE, ,Expressway,Toronto and East York,4,0,0,14,0,0,43.633078,-79.435222,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,68,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,85,South Parkdale (85),161
5188679,1078551,2009,1230786000000,259,2,EGLINTON AVE E,DANFORTH RD, ,Major Arterial,Scarborough,2120,20,21,43,0,0,43.737045,-79.24619,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,1,North,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,"Ability Impaired, Alcohol Over .80", , , ,Yes, ,Yes, , , , , , , , , , ,138,Eglinton East (138),162
80000147,5000989979,2015,1434168000000,300,3,F G GARDINER XY  W,ROYAL YORK RD, ,Expressway,Etobicoke York,3,0,0,22,0,0,43.622645,-79.502467,Mid-Block, ,No Control,Rain,Dark,Wet,Fatal,SMV Other,Driver,20 to 24,Fatal,30,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,16,Stonegate-Queensway (16),163
80542278,6001053517,2016,1466136000000,303,3,DANFORTH RD,ST CLAIR AVE E,92.1 m south,Minor Arterial,Scarborough,20,0,0,41,0,0,43.715674,-79.260387,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,38,North, , , , ,Pedestrian hit at mid-block,Running onto Roadway,Other, , , ,Yes, ,Yes, , , , , , , , , , ,120,Clairlea-Birchmount (120),164
5384104,1049124,2008,1216612800000,305,3,STEELES AVE E,YONGE ST, ,Major Arterial,North York,18,0,0,32,0,0,43.797945,-79.42009,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,34,North,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,36,Newtonbrook West (36),165
7848906,1369173,2013,1375502400000,305,3,STEELES AVE W,ISLINGTON AVE, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.763743,-79.577289,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,27,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,21,Humber Summit (21),166
7515508,1321216,2012,1350792000000,325,3,MCNICOLL AVE,BIRCHMOUNT RD, ,Minor Arterial,Scarborough,22,0,0,42,0,0,43.807944,-79.314189,Mid-Block,At Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,36, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,116,Steeles (116),167
80238841,5000814405,2015,1431748800000,325,3,BLOOR ST W,INDIAN GRV,50 m West of,Major Arterial,Toronto and East York,4,0,0,11,0,0,43.655169,-79.457828,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,23,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,87,High Park-Swansea (87),168
80503019,6000607400,2016,1460260800000,326,3,JANE ST,SHEPPARD AVE W, ,Major Arterial,North York,706,6,7,31,0,0,43.739379,-79.513202,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Rear End,Passenger,20 to 24,Fatal,23, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,25,Glenfield-Jane Heights (25),169
80503077,6000607400,2016,1460260800000,326,3,JANE ST,SHEPPARD AVE W, ,Major Arterial,North York,706,6,7,31,0,0,43.739379,-79.513202,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Rear End,Passenger,20 to 24,Fatal,24, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,25,Glenfield-Jane Heights (25),170
80503078,6000607400,2016,1460260800000,326,3,JANE ST,SHEPPARD AVE W, ,Major Arterial,North York,706,6,7,31,0,0,43.739379,-79.513202,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Rear End,Passenger,15 to 19,Fatal,22, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,25,Glenfield-Jane Heights (25),171
6253428,1146864,2010,1263099600000,329,3,KING ST E,PARLIAMENT ST, ,Major Arterial,Toronto and East York,13,0,0,51,0,0,43.652745,-79.36319,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Approaching,Driver,35 to 39,Fatal,1,East,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,73,Moss Park (73),172
80943990,8000973371,2018,1527652800000,329,3,MARTIN GROVE RD,VULCAN ST, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.705172,-79.577121,Intersection,At Intersection,Traffic Signal, ,Dark, ,Fatal,Turning Movement,Motorcycle Driver,20 to 24,Fatal,27,South,Motorcycle,Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , , ,Yes,Yes, , , ,Yes,Yes, , , ,1,West Humber-Clairville (1),173
80783699,7001803830,2017,1507176000000,331,3,YONGE ST,LAWRENCE AVE W,100 m North of,Major Arterial,North York,815,15,8,3253,53,32,43.725344,-79.40224,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,49,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, , , , , , , , , , , , ,105,Lawrence Park North (105),174
80875489,8000510129,2018,1521604800000,331,3,F G GARDINER XY  W,ROYAL YORK RD, ,Expressway,Etobicoke York,3,0,0,22,0,0,43.623107,-79.499957,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Rear End,Passenger,25 to 29,Fatal,16, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,17,Mimico (includes Humber Bay Shores) (17),175
80681699,7000178684,2017,1485666000000,345,3,F G GARDINER XY  W,SOUTH KINGSWAY RAMP,55 m West of,Expressway,Toronto and East York,4,0,0,11,0,0,43.633498,-79.472667,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Rear End,Driver,20 to 24,Fatal,9,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,85,South Parkdale (85),176
5214090,1093203,2009,1236488400000,350,3,HILL CRES,HEATHFIELD DR, ,Collector,Scarborough,24,0,0,43,0,0,43.737845,-79.21059,Intersection, ,No Control,Rain,Dark,Wet,Fatal,SMV Other,Passenger,20 to 24,Fatal,6, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,139,Scarborough Village (139),177
8000203,143357519,2014,1416805200000,350,3,DON VALLEY PARKWAY  N,LEASIDE BDGE, ,Major Arterial,Toronto and East York,14,0,0,54,0,0,43.697508,-79.349437,Mid-Block, ,No Control,Rain,"Dark, artificial",Wet,Fatal,SMV Other,Driver,20 to 24,Fatal,43,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,58,Old East York (58),178
80490007,5001705355,2015,1443844800000,351,3,BURNHAMTHORPE RD,PRENNAN AVE,1 m East of,Major Arterial,Etobicoke York,2,0,0,22,0,0,43.650695,-79.540759,Intersection,Non Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,40 to 44,Fatal,48, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,14,Islington-City Centre West (14),179
