Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
80890343,7000432401,2017,1489122000000,204,2,SPADINA AV,COLLEGE ST,20 m North of,Major Arterial,Toronto and East York,11,0,0,1452,52,14,43.657942,-79.40002,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,25 to 29,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,78,Kensington-Chinatown (78),348
80890344,7000432401,2017,1489122000000,204,2,SPADINA AV,COLLEGE ST,20 m North of,Major Arterial,Toronto and East York,11,0,0,1452,52,14,43.657942,-79.40002,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,Minor,0,North,"Automobile, Station Wagon",Going Ahead,Improper Passing,Inattentive, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,78,Kensington-Chinatown (78),349
6804737,1247398,2011,1312430400000,205,2,LAKE SHORE BLVD W,LAKE CRES W, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.607645,-79.49039,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,17,Mimico (includes Humber Bay Shores) (17),350
6804738,1247398,2011,1312430400000,205,2,LAKE SHORE BLVD W,LAKE CRES W, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.607645,-79.49039,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,35 to 39,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,17,Mimico (includes Humber Bay Shores) (17),351
6804739,1247398,2011,1312430400000,205,2,LAKE SHORE BLVD W,LAKE CRES W, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.607645,-79.49039,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,17,Mimico (includes Humber Bay Shores) (17),352
7860081,1374005,2013,1378526400000,205,2,ROSEDALE VALLEY RD,BAYVIEW AVE, ,Major Arterial,Toronto and East York,1113,13,11,51,0,0,43.670146,-79.360187,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,35 to 39,Fatal,39,East,Motorcycle,Going Ahead,Speed too Fast For Condition,Unknown, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,71,Cabbagetown-South St.James Town (71),353
7860082,1374005,2013,1378526400000,205,2,ROSEDALE VALLEY RD,BAYVIEW AVE, ,Major Arterial,Toronto and East York,1113,13,11,51,0,0,43.670146,-79.360187,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Other Property Owner,unknown, ,0, , , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,71,Cabbagetown-South St.James Town (71),354
80778183,7000750134,2017,1493438400000,205,2,KIPLING AVE,STEVENSON  RD,80 m North of,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.745127,-79.582996,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,20 to 24,Minimal,0,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,2,Mount Olive-Silverstone-Jamestown (2),355
80778184,7000750134,2017,1493438400000,205,2,KIPLING AVE,STEVENSON  RD,80 m North of,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.745127,-79.582996,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,50 to 54,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,2,Mount Olive-Silverstone-Jamestown (2),356
80778185,7000750134,2017,1493438400000,205,2,KIPLING AVE,STEVENSON  RD,80 m North of,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.745127,-79.582996,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,35 to 39,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,2,Mount Olive-Silverstone-Jamestown (2),357
80778186,7000750134,2017,1493438400000,205,2,KIPLING AVE,STEVENSON  RD,80 m North of,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.745127,-79.582996,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,25 to 29,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,2,Mount Olive-Silverstone-Jamestown (2),358
80945641,8001140010,2018,1529726400000,205,2,FINCH AVE W,TOBERMORY DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.759284,-79.5079,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,0 to 4,None,0,West,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Unknown, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,25,Glenfield-Jane Heights (25),359
80945642,8001140010,2018,1529726400000,205,2,FINCH AVE W,TOBERMORY DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.759284,-79.5079,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,0, , , , , , , ,Inattentive, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,25,Glenfield-Jane Heights (25),360
7798522,1347684,2013,1360904400000,208,2,QUEEN ST E,WAVERLEY RD, ,Minor Arterial,Toronto and East York,19,0,0,55,0,0,43.669845,-79.30089,Intersection, ,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,63,The Beaches (63),361
7798523,1347684,2013,1360904400000,208,2,QUEEN ST E,WAVERLEY RD, ,Minor Arterial,Toronto and East York,19,0,0,55,0,0,43.669845,-79.30089,Intersection, ,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,0,West,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol", , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,63,The Beaches (63),362
7798524,1347684,2013,1360904400000,208,2,QUEEN ST E,WAVERLEY RD, ,Minor Arterial,Toronto and East York,19,0,0,55,0,0,43.669845,-79.30089,Intersection, ,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,0,South,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Had Been Drinking, , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,63,The Beaches (63),363
80943342,8000847454,2018,1526011200000,209,2,KIPLING AVE,2955 KIPLING AVE,23 m North of,Local,Etobicoke York,1,0,0,23,0,0,43.760516,-79.590305, ,At/Near Private Drive,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,2,Mount Olive-Silverstone-Jamestown (2),364
80943343,8000847454,2018,1526011200000,209,2,KIPLING AVE,2955 KIPLING AVE,23 m North of,Local,Etobicoke York,1,0,0,23,0,0,43.760516,-79.590305, ,At/Near Private Drive,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,35 to 39,Major,0,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,2,Mount Olive-Silverstone-Jamestown (2),365
7531616,1337044,2012,1354424400000,210,2,KEELE ST,MURRAY ROSS PKWY, ,Major Arterial,North York,706,6,7,31,0,0,43.767302,-79.49203,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,55 to 59,Minimal,0,West,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Fatigue, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,27,York University Heights (27),366
7531617,1337044,2012,1354424400000,210,2,KEELE ST,MURRAY ROSS PKWY, ,Major Arterial,North York,706,6,7,31,0,0,43.767302,-79.49203,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,25 to 29,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,27,York University Heights (27),367
80224304,4003439452,2014,1417928400000,215,2,EGLINTON AVE E,PHARMACY AVE, ,Major Arterial,Scarborough,2120,20,21,41,0,0,43.725642,-79.297504,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,Minor,0,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, ,Yes, ,120,Clairlea-Birchmount (120),368
80224305,4003439452,2014,1417928400000,215,2,EGLINTON AVE E,PHARMACY AVE, ,Major Arterial,Scarborough,2120,20,21,41,0,0,43.725642,-79.297504,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Truck Driver,45 to 49,None,0,East,Truck-Tractor,Turning Left,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, ,Yes, ,120,Clairlea-Birchmount (120),369
80224306,4003439452,2014,1417928400000,215,2,EGLINTON AVE E,PHARMACY AVE, ,Major Arterial,Scarborough,2120,20,21,41,0,0,43.725642,-79.297504,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,Major,0, , , , , , , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, ,Yes, ,120,Clairlea-Birchmount (120),370
80224307,4003439452,2014,1417928400000,215,2,EGLINTON AVE E,PHARMACY AVE, ,Major Arterial,Scarborough,2120,20,21,41,0,0,43.725642,-79.297504,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,Major,0, , , , , , , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, ,Yes, ,120,Clairlea-Birchmount (120),371
80609336,7000203536,2017,1486011600000,219,2,BRIMLEY RD,ELGAR AVE, ,Major Arterial,Scarborough,21,0,0,4143,43,41,43.741065,-79.250186,Intersection,At Intersection,Stop Sign,Clear,Dark,Wet,Fatal,Turning Movement,Driver,25 to 29,Fatal,5,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,138,Eglinton East (138),372
80609337,7000203536,2017,1486011600000,219,2,BRIMLEY RD,ELGAR AVE, ,Major Arterial,Scarborough,21,0,0,4143,43,41,43.741065,-79.250186,Intersection,At Intersection,Stop Sign,Clear,Dark,Wet,Fatal,Turning Movement,Driver,15 to 19,None,0,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,138,Eglinton East (138),373
5299930,1131025,2009,1255665600000,220,2,225 QUEEN ST W,QUEEN Stre W, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.650545,-79.38799,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,"Automobile, Station Wagon", , , , , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,77,Waterfront Communities-The Island (77),374
5299931,1131025,2009,1255665600000,220,2,225 QUEEN ST W,QUEEN Stre W, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.650545,-79.38799,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,15 to 19,None,0,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08", , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,77,Waterfront Communities-The Island (77),375
5299932,1131025,2009,1255665600000,220,2,225 QUEEN ST W,QUEEN Stre W, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.650545,-79.38799,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,77,Waterfront Communities-The Island (77),376
5299933,1131025,2009,1255665600000,220,2,225 QUEEN ST W,QUEEN Stre W, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.650545,-79.38799,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,77,Waterfront Communities-The Island (77),377
5299934,1131025,2009,1255665600000,220,2,225 QUEEN ST W,QUEEN Stre W, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.650545,-79.38799,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,0, ,Other, , , ,Pedestrian hit at mid-block,Person Getting on/off Vehicle,Had Been Drinking, , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,77,Waterfront Communities-The Island (77),378
5404699,1058134,2008,1219464000000,220,2,SHAVER Aven S,BLOOR Stre W, ,Collector,Etobicoke York,3,0,0,22,0,0,43.638345,-79.54769,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,14,Islington-City Centre West (14),379
5404700,1058134,2008,1219464000000,220,2,SHAVER Aven S,BLOOR Stre W, ,Collector,Etobicoke York,3,0,0,22,0,0,43.638345,-79.54769,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,0,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,14,Islington-City Centre West (14),380
6201919,1194057,2010,1286683200000,220,2,YONGE ST,AVONDALE AVE, ,Major Arterial,North York,18,0,0,32,0,0,43.758045,-79.41009,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,38,Lansing-Westgate (38),381
6201920,1194057,2010,1286683200000,220,2,YONGE ST,AVONDALE AVE, ,Major Arterial,North York,18,0,0,32,0,0,43.758045,-79.41009,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,20 to 24,Major,0,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,38,Lansing-Westgate (38),382
6201921,1194057,2010,1286683200000,220,2,YONGE ST,AVONDALE AVE, ,Major Arterial,North York,18,0,0,32,0,0,43.758045,-79.41009,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,unknown,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,38,Lansing-Westgate (38),383
80565103,6001573551,2016,1473048000000,220,2,MOUNT PLEASANT RD,ROXBOROUGH DR, ,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.680724,-79.382404,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,25 to 29,Fatal,55, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),384
80565104,6001573551,2016,1473048000000,220,2,MOUNT PLEASANT RD,ROXBOROUGH DR, ,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.680724,-79.382404,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,20 to 24,Minor,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),385
80565105,6001573551,2016,1473048000000,220,2,MOUNT PLEASANT RD,ROXBOROUGH DR, ,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.680724,-79.382404,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,25 to 29,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),386
80565106,6001573551,2016,1473048000000,220,2,MOUNT PLEASANT RD,ROXBOROUGH DR, ,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.680724,-79.382404,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,15 to 19,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),387
7484870,1323727,2012,1351915200000,223,2,ST CLAIR AVE W,OLD WESTON RD, ,Major Arterial,Toronto and East York,9,0,0,1211,11,12,43.673545,-79.46299,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,91,Weston-Pellam Park (91),388
7484871,1323727,2012,1351915200000,223,2,ST CLAIR AVE W,OLD WESTON RD, ,Major Arterial,Toronto and East York,9,0,0,1211,11,12,43.673545,-79.46299,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,35 to 39,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,91,Weston-Pellam Park (91),389
7484872,1323727,2012,1351915200000,223,2,ST CLAIR AVE W,OLD WESTON RD, ,Major Arterial,Toronto and East York,9,0,0,1211,11,12,43.673545,-79.46299,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver - Not Hit,unknown,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,91,Weston-Pellam Park (91),390
7484873,1323727,2012,1351915200000,223,2,ST CLAIR AVE W,OLD WESTON RD, ,Major Arterial,Toronto and East York,9,0,0,1211,11,12,43.673545,-79.46299,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,30 to 34,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,91,Weston-Pellam Park (91),391
7484874,1323727,2012,1351915200000,223,2,ST CLAIR AVE W,OLD WESTON RD, ,Major Arterial,Toronto and East York,9,0,0,1211,11,12,43.673545,-79.46299,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,91,Weston-Pellam Park (91),392
7484875,1323727,2012,1351915200000,223,2,ST CLAIR AVE W,OLD WESTON RD, ,Major Arterial,Toronto and East York,9,0,0,1211,11,12,43.673545,-79.46299,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,0,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Had Been Drinking, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,91,Weston-Pellam Park (91),393
7484876,1323727,2012,1351915200000,223,2,ST CLAIR AVE W,OLD WESTON RD, ,Major Arterial,Toronto and East York,9,0,0,1211,11,12,43.673545,-79.46299,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,91,Weston-Pellam Park (91),394
80875494,8000471582,2018,1521086400000,226,2,COLLEGE ST,HURON ST, ,Major Arterial,Toronto and East York,11,0,0,52,0,0,43.658187,-79.398158,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,15 to 19,None,0,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08", , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,78,Kensington-Chinatown (78),395
80875495,8000471582,2018,1521086400000,226,2,COLLEGE ST,HURON ST, ,Major Arterial,Toronto and East York,11,0,0,52,0,0,43.658187,-79.398158,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,15,West, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,78,Kensington-Chinatown (78),396
80565930,6001927266,2016,1477800000000,227,2,PHARMACY AVE,EGLINTON AVE E, ,Major Arterial,Scarborough,2120,20,21,41,0,0,43.725642,-79.297504,Intersection,Intersection Related,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,30 to 34,Fatal,67,North,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,120,Clairlea-Birchmount (120),397
7529704,1327908,2012,1353992400000,230,2,SCARLETT RD,RIVERVIEW HTS, ,Major Arterial,Etobicoke York,102,2,1,23,0,0,43.701145,-79.52689,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,8,Humber Heights-Westmount (8),398
7529705,1327908,2012,1353992400000,230,2,SCARLETT RD,RIVERVIEW HTS, ,Major Arterial,Etobicoke York,102,2,1,23,0,0,43.701145,-79.52689,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Major,0,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,8,Humber Heights-Westmount (8),399
7529706,1327908,2012,1353992400000,230,2,SCARLETT RD,RIVERVIEW HTS, ,Major Arterial,Etobicoke York,102,2,1,23,0,0,43.701145,-79.52689,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,8,Humber Heights-Westmount (8),400
7559313,1287084,2012,1333425600000,230,2,MOUNT PLEASANT RD,STIBBARD AVE, ,Major Arterial,North York,15,0,0,53,0,0,43.716945,-79.39359,Intersection, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,7, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,99,Mount Pleasant East (99),401
80497456,6000133147,2016,1453525200000,35,0,BATHURST ST,FORT YORK BLVD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.638827,-79.400638,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,Minimal,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),402
80497457,6000133147,2016,1453525200000,35,0,BATHURST ST,FORT YORK BLVD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.638827,-79.400638,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,None,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),403
80769408,6001592206,2016,1473307200000,37,0,MELFORD DR,TAPSCOTT RD,80 m West of,Collector,Scarborough,23,0,0,42,0,0,43.810794,-79.236697,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Unattended Vehicle,Driver,50 to 54,None,0,East,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Inattentive, , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, , , ,132,Malvern (132),404
80769437,6001592206,2016,1473307200000,37,0,MELFORD DR,TAPSCOTT RD,80 m West of,Collector,Scarborough,23,0,0,42,0,0,43.810794,-79.236697,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,0,East,Truck - Dump,Parked, , , , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, , , ,132,Malvern (132),405
80769438,6001592206,2016,1473307200000,37,0,MELFORD DR,TAPSCOTT RD,80 m West of,Collector,Scarborough,23,0,0,42,0,0,43.810794,-79.236697,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Unattended Vehicle,Passenger,45 to 49,Major,0, , , , , , , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, , , ,132,Malvern (132),406
5380705,1047657,2008,1215835200000,38,0,688 SCARLETT RD, , ,Major Arterial,Etobicoke York,2,0,0,23,0,0,43.694745,-79.51949,Intersection, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,31,South,"Automobile, Station Wagon",Overtaking,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,8,Humber Heights-Westmount (8),407
5380706,1047657,2008,1215835200000,38,0,688 SCARLETT RD, , ,Major Arterial,Etobicoke York,2,0,0,23,0,0,43.694745,-79.51949,Intersection, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Other,unknown,None,0,West,"Automobile, Station Wagon",Parked, , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,8,Humber Heights-Westmount (8),408
