Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
5418353,1064117,2008,1222315200000,600,6,CITY VIEW DR,DIXON RD, ,Local,Etobicoke York,1,0,0,23,0,0,43.690545,-79.57729,Mid-Block, ,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,0,North,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,1,West Humber-Clairville (1),200
80914570,7000545198,2017,1490673600000,600,6,2800 WARDEN AVE, , ,Major Arterial,Scarborough,22,0,0,42,0,0,43.794673,-79.314952,Mid-Block,Non Intersection,Pedestrian Crossover,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,0,East, , , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,117,L'Amoreaux (117),201
80914571,7000545198,2017,1490673600000,600,6,2800 WARDEN AVE, , ,Major Arterial,Scarborough,22,0,0,42,0,0,43.794673,-79.314952,Mid-Block,Non Intersection,Pedestrian Crossover,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,117,L'Amoreaux (117),202
80942596,8000315155,2018,1519016400000,602,6,704 BRIMORTON DRIVE,CLEMETINE SQUARE,99 m West of,Collector,Scarborough,24,0,0,43,0,0,43.774528,-79.228359,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,137,Woburn (137),203
80493405,5002013764,2015,1448341200000,603,6,MCCOWAN RD,KENHATCH BLVD, ,Major Arterial,Scarborough,23,0,0,42,0,0,43.801421,-79.263774,Intersection,At Intersection,Traffic Signal,Snow,Dark,Wet,Fatal,Pedestrian Collisions,Driver,25 to 29,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Had Been Drinking, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes,Yes, , ,129,Agincourt North (129),204
80493406,5002013764,2015,1448341200000,603,6,MCCOWAN RD,KENHATCH BLVD, ,Major Arterial,Scarborough,23,0,0,42,0,0,43.801421,-79.263774,Intersection,At Intersection,Traffic Signal,Snow,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,57,Unknown, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes,Yes, , ,129,Agincourt North (129),205
80909026,7003224827,2017,1513659600000,603,6,COXWELL AVE,QUEEN ST E, ,Minor Arterial,Toronto and East York,1419,19,14,55,0,0,43.666285,-79.316562,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,0,South, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,65,Greenwood-Coxwell (65),206
80909027,7003224827,2017,1513659600000,603,6,COXWELL AVE,QUEEN ST E, ,Minor Arterial,Toronto and East York,1419,19,14,55,0,0,43.666285,-79.316562,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,30 to 34,None,0,South,"Truck - Closed (Blazer, etc)",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, , , ,Yes, , , , ,Yes, , , ,65,Greenwood-Coxwell (65),207
80563138,6001066822,2016,1466308800000,20,0,ELLESMERE RD,WARDEN AVE, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.761183,-79.300746,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,119,Wexford/Maryvale (119),208
80622701,3000108221,2013,1385960400000,20,0,BLACK CREEK DR,TRETHEWEY DR, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.694541,-79.486064,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,112,Beechborough-Greenbrook (112),209
80622702,3000108221,2013,1385960400000,20,0,BLACK CREEK DR,TRETHEWEY DR, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.694541,-79.486064,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,35 to 39,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,112,Beechborough-Greenbrook (112),210
80622703,3000108221,2013,1385960400000,20,0,BLACK CREEK DR,TRETHEWEY DR, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.694541,-79.486064,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,0,East, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,112,Beechborough-Greenbrook (112),211
80877058,8000722475,2018,1524456000000,20,0,FINCH AVE W,SIGNET DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.753218,-79.53622,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,15 to 19,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,22,Humbermede (22),212
80877059,8000722475,2018,1524456000000,20,0,FINCH AVE W,SIGNET DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.753218,-79.53622,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,55 to 59,None,0,Unknown,"Automobile, Station Wagon", , , , , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,22,Humbermede (22),213
80877067,8000722475,2018,1524456000000,20,0,FINCH AVE W,SIGNET DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.753218,-79.53622,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,40 to 44,Fatal,21,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,22,Humbermede (22),214
6131850,1163934,2010,1271908800000,21,0,1181 FINCH AVE W, , ,Major Arterial,North York,6,0,0,31,0,0,43.765245,-79.48289,Mid-Block,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,27,York University Heights (27),215
6131851,1163934,2010,1271908800000,21,0,1181 FINCH AVE W, , ,Major Arterial,North York,6,0,0,31,0,0,43.765245,-79.48289,Mid-Block,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,0,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,27,York University Heights (27),216
80631959,4003564717,2014,1419829200000,22,0,KINGSTON RD,LAWSON RD, ,Minor Arterial,Scarborough,25,0,0,43,0,0,43.784529,-79.168742,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,133,Centennial Scarborough (133),217
80631960,4003564717,2014,1419829200000,22,0,KINGSTON RD,LAWSON RD, ,Minor Arterial,Scarborough,25,0,0,43,0,0,43.784529,-79.168742,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,0,South, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Had Been Drinking, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,133,Centennial Scarborough (133),218
5233038,1101613,2009,1240891200000,24,0,ELLESMERE RD,KENNEDY RD, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.765745,-79.28109,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,126,Dorset Park (126),219
5233039,1101613,2009,1240891200000,24,0,ELLESMERE RD,KENNEDY RD, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.765745,-79.28109,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,126,Dorset Park (126),220
5233040,1101613,2009,1240891200000,24,0,ELLESMERE RD,KENNEDY RD, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.765745,-79.28109,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,Major,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,126,Dorset Park (126),221
5233041,1101613,2009,1240891200000,24,0,ELLESMERE RD,KENNEDY RD, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.765745,-79.28109,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,20 to 24,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,126,Dorset Park (126),222
80497074,5000976277,2015,1433995200000,24,0,FINCH AVE W,TOBERMORY DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.759272,-79.507922,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Driver,20 to 24,None,0,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol", , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, ,Yes, ,25,Glenfield-Jane Heights (25),223
80497075,5000976277,2015,1433995200000,24,0,FINCH AVE W,TOBERMORY DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.759272,-79.507922,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,40 to 44,Fatal,28,West,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Unknown, ,Yes,Yes, , , , , ,Yes,Yes, ,Yes, ,25,Glenfield-Jane Heights (25),224
7863456,1375460,2013,1372824000000,25,0,YORK MILLS RD,PARKWOODS VILLAGE DR, ,Major Arterial,North York,16,0,0,33,0,0,43.761538,-79.323894,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,20 to 24,Major,0,North,Motorcycle,Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08", , , , , , , , , ,Yes, , , , , ,Yes, ,Yes, ,45,Parkwoods-Donalda (45),225
80240988,5000963180,2015,1433822400000,25,0,878 YONGE  ST, ,20 m North of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.672415,-79.387683,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Major,0,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),226
80240989,5000963180,2015,1433822400000,25,0,878 YONGE  ST, ,20 m North of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.672415,-79.387683,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,0,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),227
80240990,5000963180,2015,1433822400000,25,0,878 YONGE  ST, ,20 m North of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.672415,-79.387683,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,40 to 44,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),228
80240991,5000963180,2015,1433822400000,25,0,878 YONGE  ST, ,20 m North of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.672415,-79.387683,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,30 to 34,None,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),229
80949009,8001481293,2018,1534046400000,26,0,DUFFERIN ST,GIBSON ST,60 m South of,Major Arterial,Toronto and East York,912,12,9,13,0,0,43.689715,-79.447826,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Motorcycle Driver,30 to 34,Major,0,North,Motorcycle,Overtaking,Improper Passing,Unknown, , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,109,Caledonia-Fairbank (109),230
80949010,8001481293,2018,1534046400000,26,0,DUFFERIN ST,GIBSON ST,60 m South of,Major Arterial,Toronto and East York,912,12,9,13,0,0,43.689715,-79.447826,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,109,Caledonia-Fairbank (109),231
80949011,8001481293,2018,1534046400000,26,0,DUFFERIN ST,GIBSON ST,60 m South of,Major Arterial,Toronto and East York,912,12,9,13,0,0,43.689715,-79.447826,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Motorcycle Passenger,25 to 29,Major,0, , , , , , , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,109,Caledonia-Fairbank (109),232
6653601,1244530,2011,1310961600000,28,0,BAYVIEW Ave,MCKEE Ave, ,Major Arterial,North York,1817,17,18,3332,32,33,43.778845,-79.39079,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,0,Unknown,"Automobile, Station Wagon", , , ,Pedestrian hit at mid-block,Playing or Working on Highway,Normal, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,Bayview Village (52),233
6653602,1244530,2011,1310961600000,28,0,BAYVIEW Ave,MCKEE Ave, ,Major Arterial,North York,1817,17,18,3332,32,33,43.778845,-79.39079,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,Major,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,Bayview Village (52),234
6653603,1244530,2011,1310961600000,28,0,BAYVIEW Ave,MCKEE Ave, ,Major Arterial,North York,1817,17,18,3332,32,33,43.778845,-79.39079,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,Bayview Village (52),235
6653604,1244530,2011,1310961600000,28,0,BAYVIEW Ave,MCKEE Ave, ,Major Arterial,North York,1817,17,18,3332,32,33,43.778845,-79.39079,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,25 to 29,Major,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,Bayview Village (52),236
6653605,1244530,2011,1310961600000,28,0,BAYVIEW Ave,MCKEE Ave, ,Major Arterial,North York,1817,17,18,3332,32,33,43.778845,-79.39079,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,Major,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,Bayview Village (52),237
6653606,1244530,2011,1310961600000,28,0,BAYVIEW Ave,MCKEE Ave, ,Major Arterial,North York,1817,17,18,3332,32,33,43.778845,-79.39079,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,Major,0,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Had Been Drinking, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,Bayview Village (52),238
5288063,1125870,2009,1250654400000,29,0,QUEEN ST E,KINGSTON RD, ,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.667245,-79.31259,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , ,Yes, , , ,63,The Beaches (63),239
5288064,1125870,2009,1250654400000,29,0,QUEEN ST E,KINGSTON RD, ,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.667245,-79.31259,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , , ,Yes, , , , , , ,Yes, , , ,63,The Beaches (63),240
5288065,1125870,2009,1250654400000,29,0,QUEEN ST E,KINGSTON RD, ,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.667245,-79.31259,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Major,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes, , , ,63,The Beaches (63),241
80631671,7000303904,2017,1487394000000,29,0,KIPLING AVE,NEW TORONTO ST,112 m North,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.604773,-79.519672,Mid-Block,Underpass or Tunnel,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Passenger,30 to 34,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,17,Mimico (includes Humber Bay Shores) (17),242
80632485,7000303904,2017,1487394000000,29,0,KIPLING AVE,NEW TORONTO ST,112 m North,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.604773,-79.519672,Mid-Block,Underpass or Tunnel,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,30 to 34,Fatal,7,South,Pick Up Truck,Going Ahead,Failed to Yield Right of Way,Had Been Drinking, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,17,Mimico (includes Humber Bay Shores) (17),243
5363175,1039861,2008,1211601600000,30,0,BAYVIEW Aven,BLOOR Ramp, ,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.677146,-79.367893,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Motorcycle Driver,25 to 29,Fatal,21,North,Motorcycle,Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,98,Rosedale-Moore Park (98),244
80487535,5001313535,2015,1438401600000,31,0,1939 KENNEDY RD, ,18 m South of,Major Arterial,Scarborough,21,0,0,41,0,0,43.768611,-79.281932,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,None,0,North,"Automobile, Station Wagon",Going Ahead,Following too Close,Had Been Drinking, , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes, , , ,126,Dorset Park (126),245
80487536,5001313535,2015,1438401600000,31,0,1939 KENNEDY RD, ,18 m South of,Major Arterial,Scarborough,21,0,0,41,0,0,43.768611,-79.281932,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,35 to 39,Major,0,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes, , , ,126,Dorset Park (126),246
80487537,5001313535,2015,1438401600000,31,0,1939 KENNEDY RD, ,18 m South of,Major Arterial,Scarborough,21,0,0,41,0,0,43.768611,-79.281932,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Motorcycle Passenger,35 to 39,Major,0, , , , , , , , , , , , , ,Yes,Yes, , , ,Yes, ,Yes, , , ,126,Dorset Park (126),247
80721937,6001965886,2016,1478318400000,32,0,BRUYERES  MEWS,IANNUZZI  ST,40 m West of,Pending,Toronto and East York,10,0,0,14,0,0,43.637377,-79.401897,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,82,Niagara (82),248
80721938,6001965886,2016,1478318400000,32,0,BRUYERES  MEWS,IANNUZZI  ST,40 m West of,Pending,Toronto and East York,10,0,0,14,0,0,43.637377,-79.401897,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,0,West,Pick Up Truck,Making U Turn,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,82,Niagara (82),249
80721939,6001965886,2016,1478318400000,32,0,BRUYERES  MEWS,IANNUZZI  ST,40 m West of,Pending,Toronto and East York,10,0,0,14,0,0,43.637377,-79.401897,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,None,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,82,Niagara (82),250
80721940,6001965886,2016,1478318400000,32,0,BRUYERES  MEWS,IANNUZZI  ST,40 m West of,Pending,Toronto and East York,10,0,0,14,0,0,43.637377,-79.401897,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,82,Niagara (82),251
5242857,1106122,2009,1241064000000,33,0,SHEPPARD AVE E,MORNINGSIDE AVE, ,Major Arterial,Scarborough,25,0,0,42,0,0,43.801945,-79.19979,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,132,Malvern (132),252
5242858,1106122,2009,1241064000000,33,0,SHEPPARD AVE E,MORNINGSIDE AVE, ,Major Arterial,Scarborough,25,0,0,42,0,0,43.801945,-79.19979,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,0,North,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,132,Malvern (132),253
80942703,8000256570,2018,1518238800000,34,0,BATHURST ST,DUNDAS ST W,25 m South of,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.652239,-79.405978,Intersection,Intersection Related,No Control,Drifting Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,0,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,78,Kensington-Chinatown (78),254
80942704,8000256570,2018,1518238800000,34,0,BATHURST ST,DUNDAS ST W,25 m South of,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.652239,-79.405978,Intersection,Intersection Related,No Control,Drifting Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,0,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol Over .08", , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,78,Kensington-Chinatown (78),255
80497446,6000133147,2016,1453525200000,35,0,BATHURST ST,FORT YORK BLVD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.638827,-79.400638,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,Major,0,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),256
80497447,6000133147,2016,1453525200000,35,0,BATHURST ST,FORT YORK BLVD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.638827,-79.400638,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,0,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Inattentive, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),257
80497448,6000133147,2016,1453525200000,35,0,BATHURST ST,FORT YORK BLVD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.638827,-79.400638,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,0,South,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,77,Waterfront Communities-The Island (77),258
