Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
5451691,1079532,2008,1228280400000,1134,11,EGLINTON AVE E,ST DENNIS EGLINTON E RAMP, ,Major Arterial,North York,16,0,0,3354,54,33,43.724945,-79.32319,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,40 to 44,None,0,East,Truck - Open,Going Ahead,Driving Properly,Normal, , , , , , ,Yes, , , ,Yes, , , , , , , , ,44,Flemingdon Park (44),1220
5451692,1079532,2008,1228280400000,1134,11,EGLINTON AVE E,ST DENNIS EGLINTON E RAMP, ,Major Arterial,North York,16,0,0,3354,54,33,43.724945,-79.32319,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,None,0, ,Other,Unknown, , , , , , , , ,Yes, , , ,Yes, , , , , , , , ,44,Flemingdon Park (44),1221
5451693,1079532,2008,1228280400000,1134,11,EGLINTON AVE E,ST DENNIS EGLINTON E RAMP, ,Major Arterial,North York,16,0,0,3354,54,33,43.724945,-79.32319,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,0, ,Other, , , ,Pedestrian hit at mid-block,Running onto Roadway,Inattentive, , , ,Yes, , , ,Yes, , , , , , , , ,44,Flemingdon Park (44),1222
80756922,7000983227,2017,1496462400000,1134,11,RIDGEMOOR AVE,KINGSTON RD, ,Major Arterial,Scarborough,20,0,0,41,0,0,43.706267,-79.251254,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,55 to 59,None,0,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,122,Birchcliffe-Cliffside (122),1223
80756966,7000983227,2017,1496462400000,1134,11,RIDGEMOOR AVE,KINGSTON RD, ,Major Arterial,Scarborough,20,0,0,41,0,0,43.706267,-79.251254,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,26,Unknown, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,122,Birchcliffe-Cliffside (122),1224
80786998,7000868429,2017,1494993600000,1134,11,MARKHAM RD,EGLINTON AVE E, ,Major Arterial,Scarborough,2024,24,20,43,0,0,43.743109,-79.218875,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,45 to 49,None,0,South,Truck-Tractor,Turning Right,Failed to Yield Right of Way,Normal, , , , , , ,Yes, , , ,Yes, , , , ,Yes, , , ,139,Scarborough Village (139),1225
80786999,7000868429,2017,1494993600000,1134,11,MARKHAM RD,EGLINTON AVE E, ,Major Arterial,Scarborough,2024,24,20,43,0,0,43.743109,-79.218875,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Minimal,0,South, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,139,Scarborough Village (139),1226
80787000,7000868429,2017,1494993600000,1134,11,MARKHAM RD,EGLINTON AVE E, ,Major Arterial,Scarborough,2024,24,20,43,0,0,43.743109,-79.218875,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,0,South, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,139,Scarborough Village (139),1227
6804643,1241204,2011,1309320000000,1135,11,STEELES AVE W,BATHURST ST, ,Major Arterial,North York,618,18,6,32,0,0,43.792345,-79.44589,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , ,Yes, ,Yes, , , , , , , , , ,Yes,35,Westminster-Branson (35),1228
6804644,1241204,2011,1309320000000,1135,11,STEELES AVE W,BATHURST ST, ,Major Arterial,North York,618,18,6,32,0,0,43.792345,-79.44589,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Major,0,East,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , , ,Yes,35,Westminster-Branson (35),1229
6804645,1241204,2011,1309320000000,1135,11,STEELES AVE W,BATHURST ST, ,Major Arterial,North York,618,18,6,32,0,0,43.792345,-79.44589,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,11,East,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , , ,Yes,35,Westminster-Branson (35),1230
80168508,4002555153,2014,1406088000000,1135,11,50 CUMBERLAND ST, , ,Collector,Toronto and East York,11,0,0,53,0,0,43.670752,-79.388912,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Reversing,Other,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,95,Annex (95),1231
80168509,4002555153,2014,1406088000000,1135,11,50 CUMBERLAND ST, , ,Collector,Toronto and East York,11,0,0,53,0,0,43.670752,-79.388912,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,0,South, , , , ,Vehicle is reversing and hits pedestrian,Other,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,95,Annex (95),1232
6142297,1168396,2010,1273723200000,1136,11,DUNDAS ST W,COLLEGE ST, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.650445,-79.44189,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , , , , , ,83,Dufferin Grove (83),1233
6142298,1168396,2010,1273723200000,1136,11,DUNDAS ST W,COLLEGE ST, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.650445,-79.44189,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,83,Dufferin Grove (83),1234
6142299,1168396,2010,1273723200000,1136,11,DUNDAS ST W,COLLEGE ST, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.650445,-79.44189,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,18,North,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,83,Dufferin Grove (83),1235
7893404,1387882,2013,1380340800000,1136,11,LOWER SHERBOURNE Stre,THE ESPLANADE, ,Minor Arterial,Toronto and East York,1013,13,10,51,0,0,43.649043,-79.36729,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,77,Waterfront Communities-The Island (77),1236
7893405,1387882,2013,1380340800000,1136,11,LOWER SHERBOURNE Stre,THE ESPLANADE, ,Minor Arterial,Toronto and East York,1013,13,10,51,0,0,43.649043,-79.36729,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,0,East,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,77,Waterfront Communities-The Island (77),1237
5426051,1067454,2008,1225425600000,1137,11,VALERMO DR,BROWNS LINE Driv, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.606045,-79.54709,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , , , , , ,20,Alderwood (20),1238
5426052,1067454,2008,1225425600000,1137,11,VALERMO DR,BROWNS LINE Driv, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.606045,-79.54709,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,20,Alderwood (20),1239
5426053,1067454,2008,1225425600000,1137,11,VALERMO DR,BROWNS LINE Driv, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.606045,-79.54709,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Minimal,0,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,20,Alderwood (20),1240
5426054,1067454,2008,1225425600000,1137,11,VALERMO DR,BROWNS LINE Driv, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.606045,-79.54709,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,0,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,20,Alderwood (20),1241
5807665,1114902,2009,1247889600000,1137,11,WOODBINE AVE,MORTIMER AVE, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.692745,-79.31589,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,20 to 24,None,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,59,Danforth East York (59),1242
5807666,1114902,2009,1247889600000,1137,11,WOODBINE AVE,MORTIMER AVE, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.692745,-79.31589,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,59,Danforth East York (59),1243
5807667,1114902,2009,1247889600000,1137,11,WOODBINE AVE,MORTIMER AVE, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.692745,-79.31589,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,40 to 44,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown, , , , , , ,Yes, ,Yes, , , , ,Yes, , , , , ,59,Danforth East York (59),1244
5807668,1114902,2009,1247889600000,1137,11,WOODBINE AVE,MORTIMER AVE, ,Major Arterial,Toronto and East York,19,0,0,54,0,0,43.692745,-79.31589,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,20,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,59,Danforth East York (59),1245
5365594,1040898,2008,1212120000000,1138,11,331 TRUDELLE St, , ,Collector,Scarborough,21,0,0,43,0,0,43.741545,-79.23449,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,Major,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , ,Yes,138,Eglinton East (138),1246
5365595,1040898,2008,1212120000000,1138,11,331 TRUDELLE St, , ,Collector,Scarborough,21,0,0,43,0,0,43.741545,-79.23449,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,Major,0, ,Other,Parked, , , , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , ,Yes,138,Eglinton East (138),1247
5365596,1040898,2008,1212120000000,1138,11,331 TRUDELLE St, , ,Collector,Scarborough,21,0,0,43,0,0,43.741545,-79.23449,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,0,Unknown,Other,Other, , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , ,Yes,138,Eglinton East (138),1248
80176785,4003078638,2014,1412913600000,1138,11,F G GARDINER XY  W,PARKSIDE DR, ,Expressway,Toronto and East York,4,0,0,11,0,0,43.637911,-79.446948,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,0,Unknown, , , , ,Pedestrian hit at mid-block,Other,Other, , , ,Yes, ,Yes, , , , , , , , , , ,85,South Parkdale (85),1249
80176786,4003078638,2014,1412913600000,1138,11,F G GARDINER XY  W,PARKSIDE DR, ,Expressway,Toronto and East York,4,0,0,11,0,0,43.637911,-79.446948,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,85,South Parkdale (85),1250
80891703,7003278373,2017,1514437200000,1138,11,DUNDAS ST W,CORDOVA AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.648699,-79.528705,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,Major,0,Unknown, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,14,Islington-City Centre West (14),1251
80891704,7003278373,2017,1514437200000,1138,11,DUNDAS ST W,CORDOVA AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.648699,-79.528705,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,14,Islington-City Centre West (14),1252
6599489,1221014,2011,1294722000000,1140,11,DUNDAS ST W,BAY ST, ,Major Arterial,Toronto and East York,111013,0,0,52,0,0,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,30 to 34,Minor,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,76,Bay Street Corridor (76),1253
6599490,1221014,2011,1294722000000,1140,11,DUNDAS ST W,BAY ST, ,Major Arterial,Toronto and East York,111013,0,0,52,0,0,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Inattentive, , , , , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,76,Bay Street Corridor (76),1254
6599491,1221014,2011,1294722000000,1140,11,DUNDAS ST W,BAY ST, ,Major Arterial,Toronto and East York,111013,0,0,52,0,0,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,Minimal,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,76,Bay Street Corridor (76),1255
6599492,1221014,2011,1294722000000,1140,11,DUNDAS ST W,BAY ST, ,Major Arterial,Toronto and East York,111013,0,0,52,0,0,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,76,Bay Street Corridor (76),1256
6599493,1221014,2011,1294722000000,1140,11,DUNDAS ST W,BAY ST, ,Major Arterial,Toronto and East York,111013,0,0,52,0,0,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,0,East,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,76,Bay Street Corridor (76),1257
7873313,1379740,2013,1374638400000,1140,11,139 HORSHAM AVE, , ,Local,North York,18,0,0,32,0,0,43.773045,-79.42179,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,0,South,"Automobile, Station Wagon",Reversing,Other,Inattentive, , , , , , ,Yes, ,Yes, , , , , , , , , , ,37,Willowdale West (37),1258
7873314,1379740,2013,1374638400000,1140,11,139 HORSHAM AVE, , ,Local,North York,18,0,0,32,0,0,43.773045,-79.42179,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,0,West,Other, , , ,Vehicle is reversing and hits pedestrian,Other,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,37,Willowdale West (37),1259
7879775,1382461,2013,1376539200000,1140,11,LAWRENCE Ave E,COLLINSGROVE Rd, ,Minor Arterial,Scarborough,25,0,0,43,0,0,43.76916,-79.182834,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,136,West Hill (136),1260
6591898,1216997,2011,1297141200000,830,8,DUFFERIN ST,GORDON ST, ,Minor Arterial,Toronto and East York,9,0,0,1114,14,11,43.646845,-79.43039,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,84,Little Portugal (84),1261
7879776,1382461,2013,1376539200000,1140,11,LAWRENCE Ave E,COLLINSGROVE Rd, ,Minor Arterial,Scarborough,25,0,0,43,0,0,43.76916,-79.182834,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,0,North,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,136,West Hill (136),1262
80000019,130927832,2013,1383800400000,1141,11,HARBORD ST,SPADINA AVE, ,Major Arterial,Toronto and East York,11,0,0,1452,52,14,43.663043,-79.402095,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,51,South, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, , , , ,Yes, , , ,Yes, , , ,79,University (79),1263
8000119,130927832,2013,1383800400000,1141,11,HARBORD ST,SPADINA AVE, ,Major Arterial,Toronto and East York,11,0,0,1452,52,14,43.663043,-79.402095,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,None,0,West,"Bus (Other) (Go Bus, Gray Coach)",Going Ahead,Failed to Yield Right of Way,Unknown, , , , , , ,Yes, , , , ,Yes, , , ,Yes, , , ,79,University (79),1264
5293433,1128166,2009,1252036800000,1142,11,741 KENNEDY RD, , ,Major Arterial,Scarborough,20,0,0,41,0,0,43.731145,-79.26759,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,20 to 24,None,0,West,Truck - Open,Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, , , ,Yes, , , , ,Yes, , , ,125,Ionview (125),1265
5293434,1128166,2009,1252036800000,1142,11,741 KENNEDY RD, , ,Major Arterial,Scarborough,20,0,0,41,0,0,43.731145,-79.26759,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,0,South,Other, , , ,Pedestrian hit at private driveway,On Sidewalk or Shoulder,Normal, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,125,Ionview (125),1266
80151168,4001503315,2014,1392008400000,1142,11,KIPLING AVE,ALBION RD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.738917,-79.579974,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,0,East,"Automobile, Station Wagon",Reversing,Other,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,3,Thistletown-Beaumond Heights (3),1267
80151169,4001503315,2014,1392008400000,1142,11,KIPLING AVE,ALBION RD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.738917,-79.579974,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,0,North, , , , ,Pedestrian hit at private driveway,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,3,Thistletown-Beaumond Heights (3),1268
80622765,3001089776,2013,1386133200000,1143,11,BATHURST ST,WELLS ST, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.670024,-79.413135,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,95,Annex (95),1269
80622766,3001089776,2013,1386133200000,1143,11,BATHURST ST,WELLS ST, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.670024,-79.413135,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,0,East,"Automobile, Station Wagon", , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,95,Annex (95),1270
80784701,7001879752,2017,1508212800000,1143,11,COXWELL AVE,MORTIMER AVE, ,Minor Arterial,Toronto and East York,1419,19,14,54,0,0,43.690516,-79.326534,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,59,Danforth East York (59),1271
80784702,7001879752,2017,1508212800000,1143,11,COXWELL AVE,MORTIMER AVE, ,Minor Arterial,Toronto and East York,1419,19,14,54,0,0,43.690516,-79.326534,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,0,North, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,59,Danforth East York (59),1272
5052379,1138973,2009,1259125200000,1144,11,ELLESMERE RD,MIDLAND AVE, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.767945,-79.27109,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,0,North,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Had Been Drinking, , , ,Yes, ,Yes, , , , , , , , , , ,127,Bendale (127),1273
5052380,1138973,2009,1259125200000,1144,11,ELLESMERE RD,MIDLAND AVE, ,Major Arterial,Scarborough,21,0,0,41,0,0,43.767945,-79.27109,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , , , , , ,127,Bendale (127),1274
5426535,1067680,2008,1225512000000,1145,11,1168 QUEEN ST E, , ,Minor Arterial,Toronto and East York,14,0,0,55,0,0,43.662845,-79.33219,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,0,East,"Automobile, Station Wagon",Making U Turn,Improper Turn,Unknown, , , , , , ,Yes, ,Yes, , , , , , , , , , ,70,South Riverdale (70),1275
5426536,1067680,2008,1225512000000,1145,11,1168 QUEEN ST E, , ,Minor Arterial,Toronto and East York,14,0,0,55,0,0,43.662845,-79.33219,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,0,Unknown,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,70,South Riverdale (70),1276
6625385,1232522,2011,1299646800000,1145,11,JANE ST,ST JOHNS RD, ,Major Arterial,Toronto and East York,4,0,0,11,0,0,43.661945,-79.48969,Intersection, ,Traffic Signal,Snow,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,89,Runnymede-Bloor West Village (89),1277
6625386,1232522,2011,1299646800000,1145,11,JANE ST,ST JOHNS RD, ,Major Arterial,Toronto and East York,4,0,0,11,0,0,43.661945,-79.48969,Intersection, ,Traffic Signal,Snow,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,89,Runnymede-Bloor West Village (89),1278
6625387,1232522,2011,1299646800000,1145,11,JANE ST,ST JOHNS RD, ,Major Arterial,Toronto and East York,4,0,0,11,0,0,43.661945,-79.48969,Intersection, ,Traffic Signal,Snow,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,5 to 9,Major,0,East,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,89,Runnymede-Bloor West Village (89),1279
