Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
80489775,5001661734,2015,1443240000000,1,0,BURNHAMTHORPE RD,427 C N BURNHAMTHORPE RAMP, ,Expressway,Etobicoke York,2,0,0,22,0,0,43.645896,-79.561664,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Driver,20 to 24,Major,0,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes,Yes, ,14,Islington-City Centre West (14),125
5214084,1093202,2009,1236488400000,12,0,BROWNS LINE Line,HORNER AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.601645,-79.54519,Intersection, ,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,0,South,"Automobile, Station Wagon",Going Ahead,Following too Close,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes, ,Yes, ,20,Alderwood (20),126
5214085,1093202,2009,1236488400000,12,0,BROWNS LINE Line,HORNER AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.601645,-79.54519,Intersection, ,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes, ,Yes, ,20,Alderwood (20),127
5214086,1093202,2009,1236488400000,12,0,BROWNS LINE Line,HORNER AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.601645,-79.54519,Intersection, ,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Passenger,unknown,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes, ,Yes, ,20,Alderwood (20),128
5214087,1093202,2009,1236488400000,12,0,BROWNS LINE Line,HORNER AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.601645,-79.54519,Intersection, ,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes, ,Yes, ,20,Alderwood (20),129
5214088,1093202,2009,1236488400000,12,0,BROWNS LINE Line,HORNER AVE, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.601645,-79.54519,Intersection, ,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,35 to 39,None,0,South,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes, ,Yes, ,20,Alderwood (20),130
80931233,7000036465,2017,1483765200000,16,0,DUFFERIN ST,STEELES AVE W, ,Major Arterial,North York,6,0,0,32,0,0,43.787211,-79.470042,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,20 to 24,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes,Yes, ,34,Bathurst Manor (34),131
80931234,7000036465,2017,1483765200000,16,0,DUFFERIN ST,STEELES AVE W, ,Major Arterial,North York,6,0,0,32,0,0,43.787211,-79.470042,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,65 to 69,Major,0,North,Pick Up Truck,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes,Yes, ,34,Bathurst Manor (34),132
80931235,7000036465,2017,1483765200000,16,0,DUFFERIN ST,STEELES AVE W, ,Major Arterial,North York,6,0,0,32,0,0,43.787211,-79.470042,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes,Yes, ,34,Bathurst Manor (34),133
7852516,1370737,2013,1371268800000,17,0,DUPONT ST,LANSDOWNE AVE, ,Major Arterial,Toronto and East York,9,0,0,11,0,0,43.666745,-79.44649,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,35 to 39,Major,0,East,Motorcycle,Stopped,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes, ,Yes, ,93,Dovercourt-Wallace Emerson-Junction (93),134
7852517,1370737,2013,1371268800000,17,0,DUPONT ST,LANSDOWNE AVE, ,Major Arterial,Toronto and East York,9,0,0,11,0,0,43.666745,-79.44649,Intersection, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Improper Passing,"Ability Impaired, Alcohol", , , , , , , , ,Yes,Yes, , , , , ,Yes, ,Yes, ,93,Dovercourt-Wallace Emerson-Junction (93),135
6131850,1163934,2010,1271908800000,21,0,1181 FINCH AVE W, , ,Major Arterial,North York,6,0,0,31,0,0,43.765245,-79.48289,Mid-Block,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,27,York University Heights (27),136
6131851,1163934,2010,1271908800000,21,0,1181 FINCH AVE W, , ,Major Arterial,North York,6,0,0,31,0,0,43.765245,-79.48289,Mid-Block,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,0,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,27,York University Heights (27),137
80497074,5000976277,2015,1433995200000,24,0,FINCH AVE W,TOBERMORY DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.759272,-79.507922,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Driver,20 to 24,None,0,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol", , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, ,Yes, ,25,Glenfield-Jane Heights (25),138
80497075,5000976277,2015,1433995200000,24,0,FINCH AVE W,TOBERMORY DR, ,Major Arterial,Etobicoke York,7,0,0,31,0,0,43.759272,-79.507922,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,40 to 44,Fatal,28,West,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Unknown, ,Yes,Yes, , , , , ,Yes,Yes, ,Yes, ,25,Glenfield-Jane Heights (25),139
7863456,1375460,2013,1372824000000,25,0,YORK MILLS RD,PARKWOODS VILLAGE DR, ,Major Arterial,North York,16,0,0,33,0,0,43.761538,-79.323894,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,20 to 24,Major,0,North,Motorcycle,Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08", , , , , , , , , ,Yes, , , , , ,Yes, ,Yes, ,45,Parkwoods-Donalda (45),140
80240988,5000963180,2015,1433822400000,25,0,878 YONGE  ST, ,20 m North of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.672415,-79.387683,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Major,0,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),141
80240989,5000963180,2015,1433822400000,25,0,878 YONGE  ST, ,20 m North of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.672415,-79.387683,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,0,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),142
80240990,5000963180,2015,1433822400000,25,0,878 YONGE  ST, ,20 m North of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.672415,-79.387683,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,40 to 44,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),143
80240991,5000963180,2015,1433822400000,25,0,878 YONGE  ST, ,20 m North of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.672415,-79.387683,Mid-Block,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,30 to 34,None,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,98,Rosedale-Moore Park (98),144
80887736,6001585257,2016,1473220800000,28,0,DANFORTH RD,BARRYMORE RD,18 m North of,Major Arterial,Scarborough,21,0,0,43,0,0,43.750331,-79.244403,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,0,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control","Ability Impaired, Alcohol", , , ,Yes, ,Yes, , , , , , , , ,Yes, ,127,Bendale (127),145
80887737,6001585257,2016,1473220800000,28,0,DANFORTH RD,BARRYMORE RD,18 m North of,Major Arterial,Scarborough,21,0,0,43,0,0,43.750331,-79.244403,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,"Ability Impaired, Alcohol Over .08", , , , , , ,Yes, ,Yes, , , , , , , , ,Yes, ,127,Bendale (127),146
80942703,8000256570,2018,1518238800000,34,0,BATHURST ST,DUNDAS ST W,25 m South of,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.652239,-79.405978,Intersection,Intersection Related,No Control,Drifting Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,0,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,78,Kensington-Chinatown (78),147
80942704,8000256570,2018,1518238800000,34,0,BATHURST ST,DUNDAS ST W,25 m South of,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.652239,-79.405978,Intersection,Intersection Related,No Control,Drifting Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,0,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol Over .08", , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, ,Yes, ,78,Kensington-Chinatown (78),148
7475181,1319682,2012,1346472000000,36,0,PAPE AVE,COSBURN AVE, ,Major Arterial,Toronto and East York,14,0,0,54,0,0,43.689445,-79.34879,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,"Ability Impaired, Alcohol", , , , , , ,Yes, ,Yes, , , , , , ,Yes, ,Yes, ,58,Old East York (58),149
7475182,1319682,2012,1346472000000,36,0,PAPE AVE,COSBURN AVE, ,Major Arterial,Toronto and East York,14,0,0,54,0,0,43.689445,-79.34879,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,0,North,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Had Been Drinking, , , ,Yes, ,Yes, , , , , , ,Yes, ,Yes, ,58,Old East York (58),150
80741181,7000419004,2017,1488949200000,36,0,YONGE ST,MERTON ST,386 m South of,Major Arterial,Toronto and East York,12,0,0,53,0,0,43.692683,-79.395435,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Major,0,North,"Automobile, Station Wagon",Going Ahead,Other,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , , , , , ,Yes, ,99,Mount Pleasant East (99),151
80488133,5001405584,2015,1439697600000,42,0,BELLAMY RD N,LAWRENCE AVE E, ,Major Arterial,Scarborough,2124,24,21,43,0,0,43.757712,-79.235263,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,20 to 24,Major,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes,Yes, ,137,Woburn (137),152
80488134,5001405584,2015,1439697600000,42,0,BELLAMY RD N,LAWRENCE AVE E, ,Major Arterial,Scarborough,2124,24,21,43,0,0,43.757712,-79.235263,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,50 to 54,Minor,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes,Yes, ,137,Woburn (137),153
80488135,5001405584,2015,1439697600000,42,0,BELLAMY RD N,LAWRENCE AVE E, ,Major Arterial,Scarborough,2124,24,21,43,0,0,43.757712,-79.235263,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,45 to 49,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes,Yes, ,137,Woburn (137),154
80488136,5001405584,2015,1439697600000,42,0,BELLAMY RD N,LAWRENCE AVE E, ,Major Arterial,Scarborough,2124,24,21,43,0,0,43.757712,-79.235263,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,25 to 29,Fatal,38, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes,Yes, ,137,Woburn (137),155
80488137,5001405584,2015,1439697600000,42,0,BELLAMY RD N,LAWRENCE AVE E, ,Major Arterial,Scarborough,2124,24,21,43,0,0,43.757712,-79.235263,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,20 to 24,Minimal,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes,Yes, ,137,Woburn (137),156
80502841,6000501397,2016,1458792000000,42,0,KINGSTON RD,SHEPPARD AVE E, ,Major Arterial,Scarborough,25,0,0,42,0,0,43.798911,-79.14622,Intersection,At Intersection,Traffic Signal,Freezing Rain,"Dark, artificial",Slush,Non-Fatal Injury,Angle,Driver,25 to 29,Minor,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes,Yes, ,133,Centennial Scarborough (133),157
80502842,6000501397,2016,1458792000000,42,0,KINGSTON RD,SHEPPARD AVE E, ,Major Arterial,Scarborough,25,0,0,42,0,0,43.798911,-79.14622,Intersection,At Intersection,Traffic Signal,Freezing Rain,"Dark, artificial",Slush,Non-Fatal Injury,Angle,Driver,50 to 54,Major,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes,Yes, ,133,Centennial Scarborough (133),158
7877496,1381541,2013,1382241600000,45,0,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,20,0,0,41,0,0,43.731745,-79.267787,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown, ,0, , , , , , , , , , , ,Yes, ,Yes, , , , , , , , ,Yes, ,125,Ionview (125),159
7877497,1381541,2013,1382241600000,45,0,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,20,0,0,41,0,0,43.731745,-79.267787,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,0,North,Pick Up Truck,Going Ahead,Other,"Ability Impaired, Alcohol Over .08", , , , , , ,Yes, ,Yes, , , , , , , , ,Yes, ,125,Ionview (125),160
7877498,1381541,2013,1382241600000,45,0,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,20,0,0,41,0,0,43.731745,-79.267787,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Witness,unknown, ,0, , , , , , , , , , , ,Yes, ,Yes, , , , , , , , ,Yes, ,125,Ionview (125),161
7877499,1381541,2013,1382241600000,45,0,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,20,0,0,41,0,0,43.731745,-79.267787,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,48,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , ,Yes, ,125,Ionview (125),162
5375121,1045221,2008,1214539200000,53,0,FLEET ST,STADIUM RD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.636045,-79.40189,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Approaching,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, ,Yes, ,82,Niagara (82),163
5375122,1045221,2008,1214539200000,53,0,FLEET ST,STADIUM RD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.636045,-79.40189,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,30 to 34,None,0,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, ,Yes, ,82,Niagara (82),164
5375123,1045221,2008,1214539200000,53,0,FLEET ST,STADIUM RD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.636045,-79.40189,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,20 to 24,Major,0, ,Other, , , , , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, ,Yes, ,82,Niagara (82),165
5375124,1045221,2008,1214539200000,53,0,FLEET ST,STADIUM RD, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.636045,-79.40189,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,20 to 24,Fatal,28,West,"Automobile, Station Wagon",Going Ahead,Wrong Way on One Way Road,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , ,Yes, ,Yes,Yes,Yes, ,Yes, ,82,Niagara (82),166
80493171,5001995659,2015,1448082000000,55,0,UNDERHILL DR,ROANOKE RD, ,Collector,North York,16,0,0,33,0,0,43.741919,-79.325191,Intersection,Intersection Related,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,70 to 74,Major,0,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,45,Parkwoods-Donalda (45),167
80493172,5001995659,2015,1448082000000,55,0,UNDERHILL DR,ROANOKE RD, ,Collector,North York,16,0,0,33,0,0,43.741919,-79.325191,Intersection,Intersection Related,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minimal,0,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,45,Parkwoods-Donalda (45),168
5331655,1025521,2008,1203310800000,103,1,LAKE SHORE BLVD W,THIRTY FIFTH ST, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.594245,-79.53449,Mid-Block, ,No Control,Rain,Dark,Wet,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,0,East,"Automobile, Station Wagon",Other,Lost control,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,19,Long Branch (19),169
80941912,8000340465,2018,1519362000000,118,1,PROGRESS AVE,931 PROGRESS AVE,5 m West of,Major Arterial,Scarborough,24,0,0,43,0,0,43.781738,-79.233852,Mid-Block,Non Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,137,Woburn (137),170
80941913,8000340465,2018,1519362000000,118,1,PROGRESS AVE,931 PROGRESS AVE,5 m West of,Major Arterial,Scarborough,24,0,0,43,0,0,43.781738,-79.233852,Mid-Block,Non Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,137,Woburn (137),171
80941914,8000340465,2018,1519362000000,118,1,PROGRESS AVE,931 PROGRESS AVE,5 m West of,Major Arterial,Scarborough,24,0,0,43,0,0,43.781738,-79.233852,Mid-Block,Non Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Minor,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,137,Woburn (137),172
5375829,1045558,2008,1214798400000,120,1,F G GARDINER XY  W,ISLINGTON AVE, ,Expressway,Etobicoke York,3,0,0,22,0,0,43.621145,-79.50979,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,17,Mimico (includes Humber Bay Shores) (17),173
5375830,1045558,2008,1214798400000,120,1,F G GARDINER XY  W,ISLINGTON AVE, ,Expressway,Etobicoke York,3,0,0,22,0,0,43.621145,-79.50979,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,17,Mimico (includes Humber Bay Shores) (17),174
5375831,1045558,2008,1214798400000,120,1,F G GARDINER XY  W,ISLINGTON AVE, ,Expressway,Etobicoke York,3,0,0,22,0,0,43.621145,-79.50979,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,17,Mimico (includes Humber Bay Shores) (17),175
5375832,1045558,2008,1214798400000,120,1,F G GARDINER XY  W,ISLINGTON AVE, ,Expressway,Etobicoke York,3,0,0,22,0,0,43.621145,-79.50979,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,17,Mimico (includes Humber Bay Shores) (17),176
5375833,1045558,2008,1214798400000,120,1,F G GARDINER XY  W,ISLINGTON AVE, ,Expressway,Etobicoke York,3,0,0,22,0,0,43.621145,-79.50979,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Major,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,17,Mimico (includes Humber Bay Shores) (17),177
5204827,1088989,2009,1234501200000,125,1,423 BRIMORTON DR, , ,Collector,Scarborough,24,0,0,43,0,0,43.768945,-79.23769,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,4, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,137,Woburn (137),178
5204828,1088989,2009,1234501200000,125,1,423 BRIMORTON DR, , ,Collector,Scarborough,24,0,0,43,0,0,43.768945,-79.23769,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,20 to 24,Minor,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , ,Yes, , , ,Yes, ,137,Woburn (137),179
6683387,1257392,2011,1312689600000,137,1,BLACK CREEK DR,PHOTOGRAPHY DR W, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.687845,-79.48269,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , , , ,Yes, ,110,Keelesdale-Eglinton West (110),180
6683388,1257392,2011,1312689600000,137,1,BLACK CREEK DR,PHOTOGRAPHY DR W, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.687845,-79.48269,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,Major,0,North,"Automobile, Station Wagon",Going Ahead,Other,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , , , , , ,Yes, ,110,Keelesdale-Eglinton West (110),181
6683389,1257392,2011,1312689600000,137,1,BLACK CREEK DR,PHOTOGRAPHY DR W, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.687845,-79.48269,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , , , ,Yes, ,110,Keelesdale-Eglinton West (110),182
6683390,1257392,2011,1312689600000,137,1,BLACK CREEK DR,PHOTOGRAPHY DR W, ,Major Arterial,Etobicoke York,5,0,0,12,0,0,43.687845,-79.48269,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,Minimal,0,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , , , ,Yes, ,110,Keelesdale-Eglinton West (110),183
7515524,1321409,2012,1347768000000,138,1,DUFFERIN St,SPRINGHURST Ave, ,Expressway,Toronto and East York,410,10,4,14,0,0,43.634085,-79.425502,Mid-Block, ,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,82,Niagara (82),184
